Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,CouncilArea,Lattitude,Longtitude,Propertycount,Age,metropolitan,victoria,Missing_Price
Templestowe Lower,4,h,1181000,2017-05-13,13.8,3107,4,2,2.0,126.0,Manningham,-37.7565,145.1067,5420,55.0,1,0,0
Bentleigh East,3,h,830000,2017-05-13,13.9,3165,3,1,2.0,126.0,Glen Eira,-37.9292,145.0689,10969,19.0,1,0,0
Surrey Hills,4,h,2360000,2017-05-13,11.2,3127,4,2,2.0,265.0,Boroondara,-37.818,145.0946,5457,95.0,1,0,0
Surrey Hills,3,h,1525000,2017-05-13,11.2,3127,3,2,2.0,195.0,Whitehorse,-37.8323,145.105,5457,12.0,1,0,0
Surrey Hills,2,u,825000,2017-05-13,11.2,3127,2,1,2.0,85.0,Whitehorse,-37.8351,145.10299999999995,5457,55.0,1,0,0
Bentleigh East,3,t,1200000,2017-05-13,13.9,3165,3,2,2.0,126.0,Glen Eira,-37.9092,145.0728,10969,55.0,1,0,0
South Melbourne,2,t,1100000,2017-05-13,2.1,3205,2,1,1.0,75.0,Port Phillip,-37.8351,144.964,5943,21.0,1,0,0
Sunshine North,3,h,718000,2017-05-13,13.3,3020,3,1,2.0,126.0,Brimbank,-37.771,144.8389,4217,65.0,1,0,0
Altona,5,h,1480000,2017-05-13,13.8,3018,5,3,4.0,201.0,Hobsons Bay,-37.8712,144.8107,5301,45.0,1,0,0
Albion,3,u,580000,2017-05-13,13.9,3020,3,2,2.0,129.0,Brimbank,-37.7798,144.8156,2185,12.0,1,0,0
South Melbourne,3,h,1820000,2017-05-13,2.1,3205,3,1,1.0,105.0,Port Phillip,-37.8365,144.9497,5943,115.0,1,0,0
Albion,3,h,700000,2017-05-13,13.9,3020,3,1,2.0,126.0,Brimbank,-37.7841,144.8169,2185,62.5,1,0,0
Albion,2,u,420000,2017-05-13,13.9,3020,2,1,1.0,88.0,Brimbank,-37.7832,144.8275,2185,55.0,1,0,0
Surrey Hills,2,h,1260000,2017-05-13,11.2,3127,2,1,0.0,124.0,Boroondara,-37.8201,145.0887,5457,115.0,1,0,0
Yarraville,3,h,892000,2017-05-13,7.0,3013,3,1,2.0,106.76,Maribyrnong,-37.8195,144.8766,6543,85.0,1,0,0
South Yarra,3,u,920000,2017-05-13,3.3,3141,3,1,1.0,126.0,Melbourne,-37.836,144.9782,14887,55.0,1,0,0
Thornbury,3,t,865000,2017-05-13,6.5,3071,3,2,2.0,126.0,Darebin,-37.7538,144.9991,8870,25.0,1,0,0
Bentleigh,3,t,1303000,2017-05-13,13.0,3204,3,2,2.0,126.0,Glen Eira,-37.9284,145.0428,6795,19.0,1,0,0
Yarraville,2,u,650000,2017-05-13,7.0,3013,2,2,2.0,92.0,Maribyrnong,-37.8161,144.8967,6543,40.0,1,0,0
Yarraville,3,t,1070000,2017-05-13,7.0,3013,3,2,2.0,126.0,Maribyrnong,-37.813,144.8703,6543,13.0,1,0,0
Sunshine West,4,h,685000,2017-05-13,13.5,3020,4,2,2.0,184.0,Brimbank,-37.7912,144.7979,6763,58.0,1,0,0
Yarraville,2,u,397000,2017-05-13,7.0,3013,2,1,1.0,68.0,Maribyrnong,-37.8128,144.8953,6543,50.0,1,0,0
Spotswood,3,h,1100000,2017-05-13,7.7,3015,3,1,0.0,115.0,Hobsons Bay,-37.8312,144.8893,1223,125.0,1,0,0
Gowanbrae,4,h,990000,2017-05-13,13.6,3043,4,2,2.0,170.0,Moreland,-37.7071,144.8989,1071,22.0,1,0,0
Thornbury,3,t,998000,2017-05-13,6.5,3071,3,2,1.0,166.0,Darebin,-37.7579,145.0,8870,24.0,1,0,0
Thornbury,4,h,1635000,2017-05-13,6.5,3071,4,2,2.0,126.0,Darebin,-37.7579,145.0169,8870,65.0,1,0,0
Albert Park,2,h,2130000,2017-05-13,3.3,3206,2,1,1.0,126.0,Port Phillip,-37.8436,144.9558,3280,125.0,1,0,0
South Yarra,2,u,615000,2017-05-13,3.3,3141,2,1,1.0,126.0,Stonnington,-37.837,144.9907,14887,55.0,1,0,0
Southbank,2,u,580000,2017-05-13,1.2,3006,2,1,1.0,70.0,Melbourne,-37.8248,144.9667,8400,31.0,1,0,0
South Kingsville,2,u,321000,2017-05-13,9.1,3015,2,1,1.0,126.0,Hobsons Bay,-37.8288,144.8711,984,55.0,1,0,0
South Kingsville,3,t,815000,2017-05-13,9.1,3015,3,2,2.0,126.0,Hobsons Bay,-37.8287,144.8705,984,47.5,1,0,0
South Yarra,2,u,642000,2017-05-13,3.3,3141,2,1,1.0,126.0,Melbourne,-37.8422,144.9855,14887,55.0,1,0,0
Thornbury,3,h,1100000,2017-05-13,6.5,3071,3,2,1.0,126.0,Darebin,-37.7551,144.9916,8870,65.0,1,0,0
Richmond,2,u,690000,2017-05-13,2.6,3121,2,2,1.0,126.0,Yarra,-37.825,144.9976,14949,15.0,1,0,0
Richmond,2,h,1050000,2017-05-13,2.6,3121,2,1,0.0,63.7,Yarra,-37.817,145.0058,14949,125.0,1,0,0
Richmond,3,h,2060000,2017-05-13,2.6,3121,3,2,1.0,126.0,Yarra,-37.8161,145.0037,14949,55.0,1,0,0
Thornbury,2,u,462000,2017-05-13,6.5,3071,2,1,1.0,126.0,Darebin,-37.7561,145.0067,8870,55.0,1,0,0
Oakleigh South,3,u,815000,2017-05-13,14.7,3167,3,1,2.0,126.0,Monash,-37.9233,145.1062,3692,55.0,1,0,0
Oakleigh South,4,h,1410000,2017-05-13,14.7,3167,4,2,4.0,161.0,Monash,-37.9316,145.0821,3692,75.0,1,0,0
Ashburton,4,h,2220000,2017-05-13,11.0,3147,4,3,2.0,244.0,Boroondara,-37.8726,145.0716,3052,9.0,1,0,0
Burwood,2,h,870000,2017-05-13,11.7,3125,2,1,1.0,160.0,Whitehorse,-37.8512,145.1145,5678,60.0,1,0,0
Bentleigh,4,t,1105000,2017-05-13,13.0,3204,4,2,1.0,126.0,Glen Eira,-37.9156,145.0355,6795,18.0,1,0,0
Coburg North,4,h,770000,2017-05-13,9.2,3058,4,1,1.0,126.0,Moreland,-37.7304,144.9605,3445,65.0,1,0,0
Coburg,2,h,775000,2017-05-13,7.8,3058,2,1,1.0,126.0,Moreland,-37.7485,144.9502,11204,85.0,1,0,0
Maidstone,3,h,873000,2017-05-13,9.2,3012,3,1,2.0,126.0,Maribyrnong,-37.7876,144.8752,3873,20.5,1,0,0
Kingsville,3,h,1190000,2017-05-13,7.8,3012,3,1,1.0,105.0,Maribyrnong,-37.8082,144.8828,1808,100.0,1,0,0
Coburg,3,h,985000,2017-05-13,7.8,3058,3,1,2.0,126.0,Moreland,-37.7418,144.9562,11204,85.0,1,0,0
Kew,2,u,820000,2017-05-13,5.6,3101,2,1,1.0,95.0,Boroondara,-37.805,145.0546,10331,65.0,1,0,0
Kew,5,h,3160000,2017-05-13,5.6,3101,5,5,2.0,126.0,Boroondara,-37.8013,145.028,10331,65.0,1,0,0
Kew,5,h,4515000,2017-05-13,5.6,3101,5,4,2.0,490.0,Boroondara,-37.8147,145.0571,10331,13.0,1,0,0
Kew,4,h,2600000,2017-05-13,5.6,3101,4,2,0.0,186.36,Boroondara,-37.8127,145.0451,10331,105.0,1,0,0
Kew,1,u,468000,2017-05-13,5.6,3101,1,1,1.0,126.0,Boroondara,-37.8083,145.0382,10331,65.0,1,0,0
Brunswick West,3,h,1100000,2017-05-13,5.9,3055,3,2,1.0,139.0,Moreland,-37.7585,144.9504,7082,125.0,1,0,0
Keilor East,3,h,738000,2017-05-13,12.8,3033,3,1,4.0,126.0,Moonee Valley,-37.7486,144.8565,5629,45.0,1,0,0
Keilor East,3,h,941000,2017-05-13,12.8,3033,3,1,1.0,111.0,Moonee Valley,-37.746,144.8651,5629,60.0,1,0,0
Keilor East,3,h,745000,2017-05-13,12.8,3033,3,1,1.0,134.0,Moonee Valley,-37.7475,144.852,5629,45.0,1,0,0
Keilor East,2,u,490000,2017-05-13,12.8,3033,2,1,2.0,126.0,Moonee Valley,-37.7346,144.8584,5629,24.0,1,0,0
Brunswick West,3,h,1097000,2017-05-13,5.9,3055,3,1,1.0,126.0,Moreland,-37.7634,144.9434,7082,65.0,1,0,0
Ivanhoe East,3,h,2400000,2017-05-13,9.0,3079,3,2,2.0,240.0,Banyule,-37.7715,145.0688,1554,75.0,1,0,0
Brunswick West,3,h,1220000,2017-05-13,5.9,3055,3,1,1.0,113.0,Moreland,-37.766,144.945,7082,85.0,1,0,0
Brunswick West,3,h,1060000,2017-05-13,5.9,3055,3,1,2.0,126.0,Moreland,-37.7572,144.9486,7082,65.0,1,0,0
Collingwood,3,h,1309000,2017-05-13,1.6,3066,3,1,0.0,126.0,Yarra,-37.7975,144.9924,4553,105.0,1,0,0
Ivanhoe East,5,h,2325000,2017-05-13,9.0,3079,5,3,2.0,325.0,Banyule,-37.7794,145.0647,1554,17.0,1,0,0
Ivanhoe,3,h,1851000,2017-05-13,7.9,3079,3,2,2.0,215.0,Banyule,-37.7817,145.0391,5549,65.0,1,0,0
Coburg,2,h,941000,2017-05-13,7.8,3058,2,1,2.0,126.0,Moreland,-37.7355,144.9545,11204,85.0,1,0,0
Ivanhoe,2,h,690000,2017-05-13,7.9,3079,2,1,1.0,126.0,Banyule,-37.7735,145.0403,5549,62.5,1,0,0
Malvern,3,h,2250000,2017-05-13,7.4,3144,3,2,2.0,191.0,Stonnington,-37.8654,145.0297,4675,15.0,1,0,0
Coburg,3,t,824000,2017-05-13,7.8,3058,3,1,2.0,113.76,Moreland,-37.7462,144.9795,11204,35.0,1,0,0
Moonee Ponds,2,h,1302500,2017-05-13,6.9,3039,2,1,2.0,126.0,Moonee Valley,-37.7692,144.9353,6232,95.0,1,0,0
Moonee Ponds,5,h,2300000,2017-05-13,6.9,3039,5,2,2.0,322.0,Moonee Valley,-37.7611,144.9095,6232,95.0,1,0,0
Moonee Ponds,2,h,1350000,2017-05-13,6.9,3039,2,1,1.0,126.0,Moonee Valley,-37.7589,144.9184,6232,95.0,1,0,0
Clifton Hill,2,h,1250000,2017-05-13,3.4,3068,2,1,1.0,126.0,Yarra,-37.7914,144.9967,2954,115.0,1,0,0
Clifton Hill,3,h,1660000,2017-05-13,3.4,3068,3,1,2.0,126.0,Yarra,-37.7906,144.9993,2954,115.0,1,0,0
Clifton Hill,1,u,465000,2017-05-13,3.4,3068,1,1,1.0,45.0,Yarra,-37.7881,145.0058,2954,55.0,1,0,0
Moonee Ponds,3,h,1100000,2017-05-13,6.9,3039,3,2,1.0,126.0,Moonee Valley,-37.7595,144.9255,6232,95.0,1,0,0
Brighton East,5,h,2140000,2017-05-13,10.7,3187,5,2,2.0,206.0,Bayside,-37.9173,145.0142,6938,75.0,1,0,0
Brighton East,4,h,1630000,2017-05-13,10.7,3187,4,2,1.0,126.0,Bayside,-37.9113,145.0207,6938,65.0,1,0,0
Brighton East,2,u,910000,2017-05-13,10.7,3187,2,1,3.0,126.0,Bayside,-37.9126,145.0105,6938,65.0,1,0,0
Brighton East,3,h,1975000,2017-05-13,10.7,3187,3,1,2.0,126.0,Bayside,-37.9212,145.013,6938,65.0,1,0,0
Mont Albert,4,h,2100000,2017-05-13,11.8,3127,4,2,5.0,271.0,Whitehorse,-37.812,145.1082,2079,75.0,1,0,0
Melbourne,2,u,452000,2017-05-13,2.8,3000,2,1,0.0,60.0,Melbourne,-37.8084,144.9602,17496,19.0,1,0,0
Brighton East,3,h,1635000,2017-05-13,10.7,3187,3,1,1.0,131.0,Bayside,-37.9064,145.0229,6938,100.0,1,0,0
Brighton East,8,h,1880000,2017-05-13,10.7,3187,8,3,3.0,126.0,Bayside,-37.9097,145.0161,6938,65.0,1,0,0
Brighton East,3,h,1743000,2017-05-13,10.7,3187,3,1,2.0,126.0,Bayside,-37.9287,145.0273,6938,65.0,1,0,0
Coburg,4,t,680000,2017-05-13,7.8,3058,4,2,1.0,143.0,Moreland,-37.7551,144.9787,11204,19.0,1,0,0
Malvern East,3,h,2020000,2017-05-13,11.2,3145,3,2,2.0,196.0,Stonnington,-37.8723,145.0387,8801,110.0,1,0,0
Malvern East,4,h,1290000,2017-05-13,11.2,3145,4,2,2.0,126.0,Stonnington,-37.8914,145.0842,8801,75.0,1,0,0
Coburg,3,h,1180000,2017-05-13,7.8,3058,3,2,2.0,126.0,Moreland,-37.7445,144.9751,11204,85.0,1,0,0
Flemington,2,u,450000,2017-05-13,4.4,3031,2,1,1.0,62.0,Moonee Valley,-37.7826,144.9311,3593,55.0,1,0,0
Malvern,3,h,2000000,2017-05-13,7.4,3144,3,1,2.0,126.0,Stonnington,-37.8636,145.0301,4675,55.0,1,0,0
Clifton Hill,3,h,1652500,2017-05-13,3.4,3068,3,1,0.0,170.0,Yarra,-37.7933,144.9938,2954,121.0,1,0,0
Ivanhoe,5,h,1689000,2017-05-13,7.9,3079,5,2,2.0,126.0,Banyule,-37.7615,145.0309,5549,62.5,1,0,0
Hughesdale,4,t,1340000,2017-05-13,13.0,3166,4,4,2.0,255.79,Monash,-37.8919,145.0781,3145,19.0,1,0,0
Hampton,4,t,1910000,2017-05-13,13.7,3188,4,2,2.0,126.0,Bayside,-37.9449,145.0167,5454,55.0,1,0,0
Hadfield,3,h,725000,2017-05-13,12.1,3046,3,1,2.0,126.0,Moreland,-37.71,144.9464,2606,60.0,1,0,0
Brunswick East,1,h,1185000,2017-05-13,4.5,3057,1,1,0.0,126.0,Moreland,-37.7667,144.9802,5533,55.0,1,0,0
Glenroy,3,h,710000,2017-05-13,13.0,3046,3,1,2.0,126.0,Moreland,-37.6995,144.905,8870,58.5,1,0,0
Brunswick East,2,u,460000,2017-05-13,4.5,3057,2,1,1.0,126.0,Moreland,-37.76,144.9757,5533,55.0,1,0,0
Brunswick East,2,u,550000,2017-05-13,4.5,3057,2,1,1.0,126.0,Moreland,-37.7685,144.9724,5533,55.0,1,0,0
Brunswick East,2,u,500000,2017-05-13,4.5,3057,2,1,1.0,126.0,Moreland,-37.7721,144.9719,5533,12.0,1,0,0
Glenroy,3,h,822000,2017-05-13,13.0,3046,3,1,2.0,107.4,Moreland,-37.6972,144.941,8870,65.0,1,0,0
Glenroy,3,h,690000,2017-05-13,13.0,3046,3,1,2.0,126.0,Moreland,-37.699,144.9421,8870,58.5,1,0,0
Glenroy,3,h,597500,2017-05-13,13.0,3046,3,1,2.0,84.0,Moreland,-37.6962,144.9349,8870,75.0,1,0,0
Brunswick East,2,h,1015000,2017-05-13,4.5,3057,2,1,0.0,67.0,Moreland,-37.7738,144.9733,5533,135.0,1,0,0
Brunswick East,2,h,1025000,2017-05-13,4.5,3057,2,1,0.0,126.0,Moreland,-37.7744,144.9733,5533,55.0,1,0,0
Glen Iris,4,h,2340000,2017-05-13,9.2,3146,4,2,2.0,126.0,Boroondara,-37.8541,145.0738,10412,75.0,1,0,0
Glen Iris,2,u,710000,2017-05-13,9.2,3146,2,1,2.0,126.0,Boroondara,-37.8521,145.0763,10412,75.0,1,0,0
Glen Iris,4,h,1760000,2017-05-13,9.2,3146,4,3,3.0,160.0,Boroondara,-37.858,145.0859,10412,85.0,1,0,0
Glen Iris,3,h,2085000,2017-05-13,9.2,3146,3,1,2.0,126.0,Boroondara,-37.8578,145.0682,10412,75.0,1,0,0
Glen Iris,5,h,1950000,2017-05-13,9.2,3146,5,2,2.0,126.0,Boroondara,-37.8508,145.0592,10412,105.0,1,0,0
Glen Huntly,1,u,260000,2017-05-13,10.4,3163,1,1,1.0,44.0,Glen Eira,-37.8911,145.0451,2403,60.0,1,0,0
Flemington,5,h,1550000,2017-05-13,4.4,3031,5,1,1.0,200.0,Moonee Valley,-37.7859,144.9323,3593,110.0,1,0,0
Footscray,3,h,871000,2017-05-13,6.4,3011,3,1,1.0,101.0,Maribyrnong,-37.7951,144.8901,7570,125.0,1,0,0
Brunswick East,2,h,1283000,2017-05-13,4.5,3057,2,1,1.0,109.0,Moreland,-37.7661,144.9742,5533,115.0,1,0,0
Hampton,3,h,1620000,2017-05-13,13.7,3188,3,2,2.0,126.0,Bayside,-37.9453,145.0176,5454,55.0,1,0,0
Doncaster,4,h,1100000,2017-05-13,13.9,3108,4,3,2.0,170.0,Manningham,-37.7905,145.1433,9028,60.0,1,0,0
Hampton,2,h,1789000,2017-05-13,13.7,3188,2,1,2.0,126.0,Bayside,-37.9338,145.0143,5454,55.0,1,0,0
Fawkner,3,h,698000,2017-05-13,12.4,3060,3,1,1.0,126.0,Moreland,-37.6995,144.9669,5070,65.0,1,0,0
Heidelberg West,2,h,613000,2017-05-13,9.4,3081,2,1,0.0,74.0,Banyule,-37.7349,145.0398,2674,65.0,1,0,0
Essendon,3,h,1400000,2017-05-13,8.0,3040,3,1,1.0,126.0,Moonee Valley,-37.7526,144.9089,9264,55.0,1,0,0
Essendon,2,u,700000,2017-05-13,8.0,3040,2,1,1.0,126.0,Moonee Valley,-37.7491,144.8968,9264,55.0,1,0,0
Hawthorn East,1,u,400500,2017-05-13,7.5,3123,1,1,1.0,126.0,Boroondara,-37.8372,145.0433,6482,60.0,1,0,0
Hawthorn East,3,h,1890000,2017-05-13,7.5,3123,3,2,2.0,126.0,Boroondara,-37.8368,145.0508,6482,60.0,1,0,0
Hawthorn East,4,h,2425000,2017-05-13,7.5,3123,4,2,2.0,278.0,Boroondara,-37.8343,145.0488,6482,60.0,1,0,0
Hawthorn East,4,h,3600000,2017-05-13,7.5,3123,4,3,2.0,310.0,Boroondara,-37.8374,145.0511,6482,37.0,1,0,0
Hawthorn East,2,h,1320000,2017-05-13,7.5,3123,2,1,3.0,126.0,Boroondara,-37.8355,145.04399999999995,6482,60.0,1,0,0
Hawthorn East,3,h,1575000,2017-05-13,7.5,3123,3,1,0.0,126.0,Boroondara,-37.8309,145.0451,6482,60.0,1,0,0
Brunswick,2,h,830000,2017-05-13,5.2,3056,2,1,1.0,126.0,Moreland,-37.766,144.9609,11918,99.0,1,0,0
Brunswick,4,h,1385000,2017-05-13,5.2,3056,4,2,4.0,173.45,Moreland,-37.7575,144.9716,11918,75.0,1,0,0
Brunswick,3,t,981000,2017-05-13,5.2,3056,3,2,1.0,140.0,Moreland,-37.7698,144.9661,11918,13.0,1,0,0
Hawthorn,3,t,1300000,2017-05-13,4.6,3122,3,2,1.0,126.0,Boroondara,-37.8255,145.029,11308,65.0,1,0,0
Hawthorn,1,u,275000,2017-05-13,4.6,3122,1,1,0.0,30.0,Boroondara,-37.8292,145.0322,11308,55.0,1,0,0
Hawthorn,2,h,1800000,2017-05-13,4.6,3122,2,1,0.0,106.0,Boroondara,-37.8163,145.0251,11308,125.0,1,0,0
Hawthorn,1,h,300000,2017-05-13,4.6,3122,1,1,1.0,126.0,Boroondara,-37.8143,145.0319,11308,65.0,1,0,0
Brunswick,1,u,418000,2017-05-13,5.2,3056,1,1,1.0,51.0,Moreland,-37.7783,144.9635,11918,55.0,1,0,0
Fairfield,3,h,1500000,2017-05-13,5.8,3078,3,1,2.0,150.0,Darebin,-37.783,145.0165,2970,100.0,1,0,0
Brunswick East,2,u,435000,2017-05-13,4.5,3057,2,1,1.0,70.0,Moreland,-37.7755,144.9786,5533,14.0,1,0,0
Fawkner,2,h,949500,2017-05-13,12.4,3060,2,1,1.0,126.0,Moreland,-37.7052,144.964,5070,65.0,1,0,0
Fawkner,3,u,532000,2017-05-13,12.4,3060,3,2,1.0,205.0,Moreland,-37.7049,144.9631,5070,18.0,1,0,0
Hampton,2,t,837000,2017-05-13,13.7,3188,2,2,1.0,92.0,Bayside,-37.9365,145.0008,5454,18.0,1,0,0
Clifton Hill,2,h,1250000,2017-05-13,3.4,3068,2,1,0.0,95.0,Yarra,-37.7925,144.9995,2954,135.0,1,0,0
Coburg,3,h,940500,2017-05-13,7.8,3058,3,1,3.0,126.0,Moreland,-37.7348,144.9509,11204,85.0,1,0,0
Murrumbeena,2,u,582000,2017-05-13,12.1,3163,2,1,2.0,93.0,Glen Eira,-37.8892,145.0664,4442,15.0,1,0,0
Canterbury,3,t,1775000,2017-05-13,9.0,3126,3,2,2.0,126.0,Boroondara,-37.8178,145.0649,3265,80.0,1,0,0
Canterbury,3,h,3725000,2017-05-13,9.0,3126,3,2,2.0,250.0,Boroondara,-37.8203,145.0785,3265,80.0,1,0,0
Pascoe Vale,3,h,708000,2017-05-13,9.9,3044,3,1,2.0,94.0,Moreland,-37.7242,144.9424,7485,75.0,1,0,0
Pascoe Vale,2,t,540000,2017-05-13,9.9,3044,2,1,2.0,126.0,Moreland,-37.7217,144.924,7485,55.0,1,0,0
Pascoe Vale,3,h,585000,2017-05-13,9.9,3044,3,1,1.0,129.0,Moreland,-37.7243,144.9473,7485,25.0,1,0,0
Pascoe Vale,2,u,496000,2017-05-13,9.9,3044,2,1,1.0,126.0,Moreland,-37.7218,144.9406,7485,55.0,1,0,0
Pascoe Vale,4,h,770000,2017-05-13,9.9,3044,4,1,2.0,130.0,Moreland,-37.7195,144.9456,7485,65.0,1,0,0
Murrumbeena,2,u,770000,2017-05-13,12.1,3163,2,1,3.0,126.0,Glen Eira,-37.8953,145.0731,4442,55.0,1,0,0
Carlton North,4,h,3450000,2017-05-13,3.2,3054,4,2,1.0,203.0,Yarra,-37.7817,144.9742,3106,120.0,1,0,0
Carlton North,2,h,1290000,2017-05-13,3.2,3054,2,1,0.0,76.77,Yarra,-37.7822,144.9748,3106,95.0,1,0,0
Parkville,4,h,3970000,2017-05-13,2.6,3052,4,3,1.0,126.0,Melbourne,-37.7959,144.9569,2309,86.0,1,0,0
Ormond,4,h,1486000,2017-05-13,11.8,3204,4,2,1.0,126.0,Glen Eira,-37.9051,145.0473,3578,55.0,1,0,0
Ormond,3,u,960000,2017-05-13,11.8,3204,3,2,2.0,167.0,Glen Eira,-37.9034,145.0409,3578,30.0,1,0,0
Oakleigh,3,h,1205000,2017-05-13,14.0,3166,3,2,1.0,126.0,Monash,-37.9066,145.0869,3224,75.0,1,0,0
Oakleigh,5,h,1351000,2017-05-13,14.0,3166,5,3,2.0,175.0,Monash,-37.9098,145.097,3224,70.0,1,0,0
Oakleigh,3,u,655000,2017-05-13,14.0,3166,3,1,2.0,104.0,Monash,-37.8946,145.0944,3224,55.0,1,0,0
Bulleen,5,h,1730000,2017-05-13,11.8,3105,5,4,4.0,185.0,Manningham,-37.7735,145.0936,4480,70.0,1,0,0
Carnegie,3,u,1105000,2017-05-13,11.4,3163,3,2,2.0,126.0,Glen Eira,-37.8993,145.0531,7822,28.0,1,0,0
Carnegie,3,h,1200000,2017-05-13,11.4,3163,3,2,2.0,156.0,Glen Eira,-37.8924,145.0541,7822,95.0,1,0,0
Canterbury,5,h,8000000,2017-05-13,9.0,3126,5,5,4.0,464.3,Boroondara,-37.8179,145.0694,3265,145.0,1,0,0
Pascoe Vale,2,u,497000,2017-05-13,9.9,3044,2,1,1.0,126.0,Moreland,-37.7181,144.9322,7485,55.0,1,0,0
Pascoe Vale,3,h,800000,2017-05-13,9.9,3044,3,1,2.0,126.0,Moreland,-37.7187,144.9433,7485,55.0,1,0,0
Canterbury,4,h,2510000,2017-05-13,9.0,3126,4,3,2.0,126.0,Boroondara,-37.8214,145.0843,3265,80.0,1,0,0
Preston,3,h,1020000,2017-05-13,8.8,3072,3,2,2.0,140.0,Darebin,-37.7353,145.0232,14577,75.0,1,0,0
Preston,3,t,880000,2017-05-13,8.8,3072,3,2,2.0,103.6,Darebin,-37.7506,145.0185,14577,75.0,1,0,0
Preston,3,h,1015000,2017-05-13,8.8,3072,3,2,1.0,126.0,Darebin,-37.7377,144.9911,14577,75.0,1,0,0
Preston,4,h,1075000,2017-05-13,8.8,3072,4,1,2.0,146.0,Darebin,-37.7506,144.99,14577,90.0,1,0,0
Preston,3,h,800000,2017-05-13,8.8,3072,3,2,2.0,124.0,Darebin,-37.7334,144.9873,14577,85.0,1,0,0
Preston,4,h,770000,2017-05-13,8.8,3072,4,1,1.0,126.0,Darebin,-37.7386,145.0234,14577,75.0,1,0,0
Box Hill,2,u,572000,2017-05-13,13.1,3128,2,1,1.0,126.0,Whitehorse,-37.8219,145.1213,4605,75.0,1,0,0
Box Hill,3,h,910000,2017-05-13,13.1,3128,3,1,2.0,126.0,Whitehorse,-37.8247,145.1359,4605,75.0,1,0,0
Burwood,3,h,1385000,2017-05-13,11.7,3125,3,2,4.0,126.0,Monash,-37.8592,145.0948,5678,60.0,1,0,0
Oak Park,3,h,1400000,2017-05-13,11.5,3046,3,1,3.0,126.0,Moreland,-37.7167,144.9216,2651,35.0,1,0,0
Camberwell,4,h,2513000,2017-05-13,7.8,3124,4,2,3.0,126.0,Boroondara,-37.8355,145.0665,8920,65.0,1,0,0
Camberwell,3,h,1620000,2017-05-13,7.8,3124,3,2,2.0,155.0,Boroondara,-37.8378,145.0909,8920,25.0,1,0,0
Camberwell,4,h,3550000,2017-05-13,7.8,3124,4,2,1.0,251.0,Boroondara,-37.8269,145.0661,8920,135.0,1,0,0
Camberwell,4,h,1980000,2017-05-13,7.8,3124,4,3,2.0,126.0,Boroondara,-37.8416,145.0959,8920,65.0,1,0,0
Prahran,1,u,410000,2017-05-13,4.5,3181,1,1,1.0,126.0,Stonnington,-37.8529,145.0103,7717,95.0,1,0,0
Prahran,2,u,550000,2017-05-13,4.5,3181,2,1,1.0,69.0,Stonnington,-37.8542,145.0024,7717,49.0,1,0,0
Prahran,2,u,645000,2017-05-13,4.5,3181,2,1,1.0,84.0,Stonnington,-37.8513,144.9943,7717,105.0,1,0,0
Port Melbourne,2,u,575000,2017-05-13,3.8,3207,2,1,1.0,61.0,Port Phillip,-37.841,144.9386,8648,17.0,1,0,0
Camberwell,3,h,1861000,2017-05-13,7.8,3124,3,2,2.0,126.0,Boroondara,-37.8418,145.0916,8920,65.0,1,0,0
Camberwell,2,h,1402000,2017-05-13,7.8,3124,2,1,0.0,126.0,Boroondara,-37.845,145.071,8920,65.0,1,0,0
Camberwell,2,h,1900000,2017-05-13,7.8,3124,2,1,3.0,134.3,Boroondara,-37.8427,145.0824,8920,65.0,1,0,0
Brighton,3,u,1392000,2017-05-13,11.2,3186,3,2,1.0,126.0,Bayside,-37.9181,144.9933,10579,55.0,1,0,0
Flemington,2,u,500000,2017-05-13,4.4,3031,2,1,1.0,72.9,Moonee Valley,-37.7829,144.9247,3593,55.0,1,0,0
Caulfield South,3,t,1000000,2017-05-13,9.3,3162,3,2,2.0,126.0,Glen Eira,-37.8924,145.0154,5051,65.0,1,0,0
Northcote,5,h,1750000,2017-05-13,5.5,3070,5,2,0.0,225.0,Darebin,-37.7751,145.0099,11364,125.0,1,0,0
Brighton,3,h,2445000,2017-05-13,11.2,3186,3,3,2.0,126.0,Bayside,-37.8868,144.9968,10579,55.0,1,0,0
Brighton,2,u,520000,2017-05-13,11.2,3186,2,1,1.0,73.0,Bayside,-37.8847,144.9972,10579,21.0,1,0,0
Northcote,4,h,1822000,2017-05-13,5.5,3070,4,1,8.0,126.0,Darebin,-37.7825,145.0072,11364,125.0,1,0,0
Northcote,1,u,280000,2017-05-13,5.5,3070,1,1,1.0,126.0,Darebin,-37.7827,145.0113,11364,55.0,1,0,0
Caulfield South,2,h,1104000,2017-05-13,9.3,3162,2,1,1.0,126.0,Glen Eira,-37.8989,145.0171,5051,65.0,1,0,0
Caulfield North,2,u,655000,2017-05-13,8.1,3161,2,1,1.0,126.0,Glen Eira,-37.8806,145.0346,6923,55.0,1,0,0
Newport,3,t,900000,2017-05-13,8.4,3015,3,2,2.0,128.0,Hobsons Bay,-37.8389,144.8666,5498,8.0,1,0,0
Newport,5,h,1820000,2017-05-13,8.4,3015,5,2,7.0,229.0,Hobsons Bay,-37.8437,144.865,5498,90.0,1,0,0
